Student ID,CGPA,Internships,Projects,Workshops,AptitudeTestScore,SoftSkillsRating,PlacementTraining,Placed
8441,8.5,2,3,2,90,4.8,1,1
8442,6.5,1,1,0,68,4,1,0
8443,7.4,2,2,0,65,3.9,0,0
8444,6.6,1,3,3,65,4.2,1,1
8445,6.5,1,2,0,78,4.5,0,0
8446,8.1,1,3,2,80,4.5,0,1
8447,6.6,2,1,0,74,4.3,1,0
8448,8,2,3,2,90,4.7,1,0
8449,6.6,1,1,0,69,3.9,1,0
8450,8.4,2,3,3,89,4.6,1,1
8451,7.5,1,1,0,74,4.7,0,0
8452,7.4,0,1,0,68,4.1,1,0
8453,8.2,2,3,2,90,4.8,0,1
8454,7.6,1,1,0,74,4.5,1,0
8455,8.3,0,2,0,85,4.2,0,0
8456,7.4,1,3,2,76,3.7,1,0
8457,7.6,1,1,0,77,3.7,1,1
8458,7.3,1,2,1,83,3.2,1,0
8459,8.3,1,3,3,88,4,1,1
8460,7.4,2,0,0,69,4.4,0,0
8461,8.2,1,3,2,85,4.6,1,1
8462,8.5,1,3,2,90,4.8,1,1
8463,8.2,1,3,0,88,4.2,1,1
8464,6.5,2,3,1,76,4.3,0,0
8465,7.1,0,1,0,73,4.1,1,0
8466,7.6,0,1,1,65,4.1,0,0
8467,8.4,2,3,2,90,4.8,0,1
8468,8.5,1,3,2,85,4.6,1,1
8469,6.6,0,1,0,68,4.8,0,1
8470,7.9,1,1,0,90,4.5,1,1
8471,7.6,1,2,1,88,4.2,1,1
8472,8.4,1,3,2,90,4.2,1,1
8473,6.5,1,1,0,77,4.3,0,0
8474,7.3,0,3,0,72,4.4,0,0
8475,8.3,1,3,2,88,4.8,1,1
8476,6.5,1,1,0,83,4.6,1,0
8477,7.6,1,1,1,63,3.8,0,0
8478,7.2,0,2,0,82,4.8,1,0
8479,8.3,2,2,2,87,4.7,1,1
8480,7.6,1,2,0,70,3.7,1,1
8481,8.2,1,3,2,90,4.6,1,1
8482,6.5,1,1,0,89,3.7,1,0
8483,8.2,2,3,2,90,4.5,1,1
8484,8.2,0,3,2,81,4.6,1,0
8485,8.5,2,3,2,90,4.8,1,1
8486,7.8,1,3,1,82,4.8,1,1
8487,7.4,1,1,0,60,4.3,1,1
8488,7.3,1,2,1,80,4.3,1,1
8489,7.8,1,1,0,73,4.6,1,0
8490,7.6,0,3,1,70,4.1,0,0
8491,6.5,1,1,0,65,3.6,0,0
8492,8.5,2,2,2,87,4.8,1,1
8493,8.3,1,1,0,88,4.1,0,0
8494,6.5,0,3,0,66,3.5,0,0
8495,8.5,2,3,0,87,4.6,1,1
8496,8.2,2,2,2,87,4.8,1,1
8497,8.2,2,3,2,90,4.6,1,1
8498,8.3,1,2,2,76,4,1,0
8499,7.4,2,2,1,82,4.6,1,0
8500,7.8,0,1,1,90,4.2,1,1
8501,6.7,1,1,0,74,3.7,1,0
8502,8.1,2,2,1,79,4.5,1,0
8503,7.5,1,1,0,78,3.8,0,0
8504,6.5,1,2,0,77,4,0,0
8505,8.3,2,2,2,73,3.9,1,0
8506,6.5,1,3,2,87,4.7,1,1
8507,7.7,0,1,1,67,3.4,0,0
8508,6.5,0,3,1,82,4.6,0,0
8509,7.3,1,1,0,80,3.6,1,1
8510,8.4,1,3,0,75,4.6,1,0
8511,7.9,2,3,2,88,4.6,1,1
8512,6.8,1,3,1,86,4.8,1,0
8513,7.5,1,2,2,68,4,1,1
8514,7.4,1,1,1,69,3.9,0,0
8515,7.7,0,1,0,89,4.2,0,0
8516,7.7,0,1,0,81,3.8,1,0
8517,7.4,2,3,2,80,4.8,1,0
8518,7.7,1,2,0,75,4.4,0,0
8519,7.5,1,1,1,74,4.5,1,0
8520,6.5,1,1,0,73,4.1,1,0
8521,8.2,2,3,2,90,4.8,1,1
8522,7.4,1,1,3,70,4.5,1,0
8523,8.5,2,3,2,90,4.8,1,1
8524,7.5,1,1,1,81,4,1,0
8525,7.9,2,2,0,77,4.4,1,1
8526,7.9,1,2,2,83,4.8,1,1
8527,8.2,2,3,2,88,4.5,0,1
8528,7.6,1,3,2,90,4,1,0
8529,6.5,1,1,0,82,4.6,1,0
8530,6.5,1,1,1,72,3.8,1,0
8531,8,0,1,2,89,4.7,1,1
8532,7.5,0,2,0,80,3.8,1,0
8533,7.6,1,2,1,83,4.8,1,0
8534,6.5,1,1,1,66,3.7,1,0
8535,8.3,2,2,1,87,4.5,1,0
8536,6.5,1,1,1,66,3.8,1,0
8537,8.2,1,2,0,88,4.8,1,1
8538,7.6,1,1,3,76,3.8,1,0
8539,7.7,1,2,0,81,4.8,0,0
8540,8.3,1,3,2,87,4.7,1,1
8541,7.1,1,3,1,74,4.3,1,1
8542,7.8,1,3,2,90,4.8,1,0
8543,7.4,1,2,1,90,4.4,1,0
8544,6.6,1,1,0,74,3.8,1,1
8545,8.7,2,3,2,90,4.8,1,1
8546,6.5,2,3,2,84,4.5,0,0
8547,8.1,1,2,0,79,4.3,1,0
8548,7.4,0,2,2,80,4.8,1,1
8549,8.6,2,3,2,89,4.7,1,1
8550,7.7,2,3,2,82,4.8,1,0
8551,6.9,1,1,0,78,4.3,1,0
8552,6.9,1,2,0,69,4,1,0
8553,7.7,2,2,0,80,3.8,1,0
8554,8.1,0,3,2,90,4.8,1,1
8555,8.6,2,3,2,90,4.8,1,1
8556,7.4,1,2,1,71,4.7,1,0
8557,7.5,1,1,1,76,4,1,0
8558,7.6,1,3,1,85,4.4,1,0
8559,7.9,0,2,0,80,4.2,1,0
8560,7.7,1,2,1,72,4.5,1,0
8561,6.6,1,1,0,72,3.2,1,0
8562,7.6,1,2,2,86,4.3,1,0
8563,7.9,1,1,1,75,4.5,1,0
8564,8.2,2,2,0,74,4.1,0,0
8565,7.3,0,1,0,76,4,0,0
8566,8.4,1,3,0,86,3.6,1,1
8567,8,2,3,2,89,4.5,1,1
8568,8,1,3,2,90,4.8,1,1
8569,7.9,1,2,0,68,3.6,1,0
8570,7.3,1,1,2,71,4,1,0
8571,7.7,1,3,1,83,4.8,1,1
8572,8.7,2,3,2,90,4.8,1,1
8573,8.7,0,3,2,90,4.8,1,1
8574,6.7,1,1,1,75,3.7,0,0
8575,8.3,1,2,0,73,4.8,1,0
8576,8.2,1,3,2,73,4.5,1,1
8577,8.4,2,3,2,90,4.7,1,1
8578,6.5,1,2,1,72,4.5,0,0
8579,7.7,1,1,2,70,3.9,0,0
8580,6.8,2,3,0,80,4.4,1,1
8581,8.5,0,1,0,71,4,0,0
8582,8.1,1,2,2,90,4,1,0
8583,7.8,2,1,2,90,4.8,1,1
8584,7.8,0,1,0,74,3.3,0,0
8585,8.8,2,3,2,90,4.8,1,1
8586,8.2,2,3,2,88,4.8,1,1
8587,8.1,1,3,0,74,4,1,1
8588,8.1,1,2,0,89,4.7,1,1
8589,7.5,1,1,3,78,4.5,0,0
8590,8.1,2,1,2,78,4.7,1,1
8591,7.2,1,2,0,60,4.6,0,0
8592,7.8,0,3,1,90,3.8,1,0
8593,6.5,2,3,2,80,4.8,1,0
8594,7.4,1,1,0,62,3.6,0,0
8595,7.6,1,1,2,69,3.9,1,0
8596,7.5,0,1,1,83,4,1,0
8597,8,0,3,2,76,4.8,1,1
8598,8.3,2,2,0,90,4.8,1,1
8599,7.2,2,2,2,87,4.7,1,1
8600,7.7,1,3,2,90,4.4,1,1
8601,7.9,1,3,2,90,4.5,1,1
8602,8.5,2,3,2,90,4.6,1,1
8603,8,1,1,0,90,4.5,1,1
8604,8,2,3,0,90,4.8,1,1
8605,8.2,1,1,0,69,4.5,1,0
8606,7.5,1,1,0,76,4,0,0
8607,6.5,1,1,1,68,4.4,0,0
8608,8.4,1,2,1,79,3.8,1,1
8609,7.4,0,1,0,79,3.8,0,0
8610,7,2,1,1,88,4.8,1,1
8611,8.3,1,3,2,77,4,1,0
8612,7.7,0,1,1,64,3.9,1,0
8613,8.1,2,2,2,87,4.8,1,1
8614,7.3,1,2,1,86,4.3,1,0
8615,8.6,1,3,0,90,4.8,1,1
8616,8.5,1,3,1,90,4.8,1,0
8617,8.6,2,3,0,84,4.8,1,1
8618,7.6,1,0,1,75,4.8,1,1
8619,8.3,2,3,2,85,4.7,0,1
8620,8.2,1,1,2,90,4.8,1,1
8621,8.5,2,3,2,90,4.8,1,1
8622,7.7,0,2,0,79,4,0,0
8623,7.6,1,2,1,61,3.2,0,0
8624,7.5,1,3,2,82,4.8,0,1
8625,7.8,0,3,0,89,4.8,1,1
8626,8.4,0,3,0,83,4,0,0
8627,8.2,2,3,2,90,4.8,1,1
8628,8.5,2,3,2,90,4.8,1,1
8629,8,1,1,2,87,4.1,1,1
8630,6.5,2,3,2,80,4,1,1
8631,6.5,1,1,1,73,4,0,0
8632,7.3,1,3,0,80,4.2,0,0
8633,7.8,0,2,1,62,3.6,0,0
8634,8.4,2,3,2,90,4.6,1,1
8635,8.5,2,3,2,90,4.5,1,1
8636,7.3,0,1,0,75,4.7,1,1
8637,8.5,2,3,2,90,4.8,1,1
8638,8.3,1,3,1,87,4.5,0,0
8639,6.9,1,2,0,67,3.7,1,0
8640,7.4,0,2,1,71,4.7,1,0
8641,8.3,1,3,2,90,4.5,1,1
8642,6.8,1,2,0,74,3.9,0,0
8643,8.4,0,3,3,85,4.8,1,1
8644,6.5,1,1,0,74,4.7,1,0
8645,8.5,2,3,0,90,3.8,1,1
8646,7.5,1,2,0,76,4,1,1
8647,7.3,0,1,1,69,4.6,1,0
8648,8,1,2,2,83,4.3,1,0
8649,8.2,1,2,3,83,4.2,1,0
8650,8,0,2,1,74,4.1,1,1
8651,8.4,1,2,1,73,4.5,1,0
8652,7.7,0,2,1,68,4,1,1
8653,7.6,1,2,1,80,3.9,1,0
8654,7.7,2,2,1,84,4.7,1,1
8655,8.5,2,3,2,88,4.8,1,1
8656,8,2,3,0,83,4.1,1,0
8657,7.6,2,2,0,77,4.4,1,0
8658,7.8,2,3,0,86,4.6,1,1
8659,7.9,1,3,3,83,4.7,1,1
8660,6.5,1,1,0,87,4.8,0,1
8661,7.3,1,3,0,84,4.6,0,0
8662,8.5,2,3,2,90,4.8,1,1
8663,8.5,0,3,0,81,4.4,1,0
8664,8.6,2,3,2,88,4.8,1,1
8665,6.5,0,1,2,89,3.8,0,1
8666,8.3,1,2,2,86,4.8,1,1
8667,8,1,3,1,90,4.8,1,1
8668,6.7,0,1,1,75,3.2,0,0
8669,7.7,1,1,2,76,4.7,0,0
8670,6.6,1,3,2,90,4.6,1,0
8671,7.6,0,3,0,87,4.1,1,1
8672,8.3,1,2,0,72,3.9,1,1
8673,6.5,1,1,0,70,4.2,0,0
8674,8.2,0,3,2,76,4.7,1,0
8675,6.5,1,1,0,77,4.2,1,0
8676,8.4,1,2,0,79,3.4,1,1
8677,6.6,1,1,0,71,3,0,0
8678,7.7,1,3,0,80,4.8,1,0
8679,7.9,2,3,1,75,4.5,1,0
8680,8,0,3,2,87,4.7,1,1
8681,7.6,1,1,1,79,4.1,1,1
8682,8.1,0,2,0,73,4.7,1,0
8683,8.6,1,2,0,68,3.9,1,1
8684,8.1,1,3,0,75,4.5,1,1
8685,8.6,2,3,2,90,4.8,1,1
8686,8.5,2,3,2,85,4.7,0,1
8687,8.6,2,2,1,78,4,1,0
8688,6.8,1,2,2,70,3.8,1,0
8689,7.2,0,1,0,70,3.5,0,0
8690,8.7,1,2,2,84,4.8,1,1
8691,6.7,0,1,1,68,3.4,0,0
8692,7.8,2,3,2,90,4.5,1,1
8693,8.3,0,3,0,90,4.7,1,1
8694,7.7,1,2,0,78,4.6,1,1
8695,6.6,0,1,0,70,4.3,0,0
8696,7.5,1,1,0,90,4.6,1,0
8697,6.8,2,1,0,77,4,0,0
8698,8.4,0,3,2,69,4.5,1,1
8699,8.2,1,3,2,79,4.8,1,1
8700,7.8,2,2,1,84,4,1,0
8701,8.7,2,3,2,90,4.8,1,1
8702,7.9,0,3,1,81,4.6,0,0
8703,7.5,1,2,2,80,4.3,1,1
8704,6.5,0,1,0,62,4.6,0,0
8705,8.4,2,3,1,86,4.4,1,1
8706,6.6,1,1,1,68,3.5,0,1
8707,6.7,0,1,0,79,4.4,0,0
8708,6.7,2,1,2,71,4,1,0
8709,6.5,1,1,0,67,3.1,0,0
8710,7.5,1,1,2,67,3.5,1,0
8711,8.5,1,2,2,74,4,1,0
8712,6.7,0,1,0,63,3.8,0,0
8713,8.2,1,1,1,68,3.9,1,1
8714,8.7,2,1,2,80,3.9,0,0
8715,8.4,2,3,2,87,4.7,1,1
8716,6.9,0,2,1,82,3.9,1,0
8717,7.1,0,1,0,70,4.4,0,0
8718,7.3,0,1,0,72,4.3,0,0
8719,8.3,1,1,1,73,4.1,0,0
8720,6.5,0,1,1,85,4.2,1,1
8721,8.6,2,2,2,76,4.7,0,1
8722,7.5,0,1,1,82,3.8,1,0
8723,7,0,1,0,69,4.4,1,1
8724,7.5,1,2,1,73,4.2,1,0
8725,8.3,2,3,2,90,4.6,0,1
8726,6.5,2,1,0,75,4,0,0
8727,8,2,3,2,89,4.8,1,0
8728,7.5,1,1,0,77,4,1,0
8729,8.5,1,3,2,90,4.8,1,1
8730,9,2,3,2,90,4.8,1,1
8731,6.6,1,2,1,67,4.1,1,0
8732,7.7,1,2,1,69,3.3,1,0
8733,8,2,3,2,90,4.8,1,1
8734,6.5,2,1,0,74,4.5,0,0
8735,6.5,1,3,0,81,3.8,1,0
8736,7.2,2,2,2,87,4.4,1,1
8737,8.3,1,3,1,88,4.8,1,1
8738,7.3,1,1,0,71,4.4,0,1
8739,7.3,1,1,0,77,4,1,0
8740,7.9,2,3,2,90,4.8,1,1
8741,7.3,1,1,0,79,4.5,1,0
8742,7.7,1,1,1,64,4.5,0,0
8743,7.5,1,1,1,70,3.3,0,0
8744,7.7,0,1,2,72,4.3,0,0
8745,7.6,0,1,1,80,3.9,0,0
8746,7,1,1,1,73,4.3,0,0
8747,6.5,0,3,0,72,4.2,1,0
8748,8,2,3,2,90,4.8,1,1
8749,6.5,1,2,2,76,4.8,1,0
8750,7.5,0,2,0,68,4,1,1
8751,7.3,0,1,0,78,3.6,0,0
8752,7.5,2,2,1,68,3.7,0,0
8753,8.6,1,2,1,78,4.3,1,1
8754,8.6,2,3,2,82,4.4,1,1
8755,8.4,2,3,2,90,4.8,1,1
8756,7.5,2,1,0,69,4.5,0,0
8757,8.3,1,1,2,82,4.2,0,1
8758,8.4,0,2,0,71,3.8,1,0
8759,8.3,2,3,2,90,4.8,1,1
8760,6.5,1,1,0,67,4.3,1,0
8761,8.3,2,3,0,88,4.8,1,0
8762,7.7,1,3,2,78,4.4,0,0
8763,8.1,1,2,0,87,4.3,1,0
8764,7.9,1,2,0,77,3.8,1,0
8765,8.8,2,3,2,90,4.7,1,1
8766,7.4,1,2,1,76,4.4,1,0
8767,8.3,1,0,0,85,4.3,1,1
8768,6.5,0,3,0,77,4.2,0,0
8769,7.6,1,2,0,82,3.9,0,0
8770,8.3,1,3,2,90,4.8,1,1
8771,8.2,1,1,1,79,4.1,1,0
8772,6.8,1,2,0,80,4.5,1,1
8773,7.5,2,2,1,74,4.4,1,0
8774,7.6,0,1,0,71,3.9,0,0
8775,8.4,1,2,1,74,4.3,0,0
8776,8.4,2,3,2,90,4.5,1,0
8777,8.2,2,3,0,90,4.8,1,1
8778,7.6,0,3,2,82,4.5,0,1
8779,6.9,0,1,0,79,4.8,0,0
8780,8.4,0,1,0,85,3.7,1,1
8781,7.4,1,2,1,74,4.3,0,0
8782,7.5,1,2,0,81,4.7,1,0
8783,8.4,0,1,0,90,4.8,1,1
8784,8.3,1,3,0,90,4.7,1,1
8785,7.9,1,1,2,72,4.8,0,1
8786,8.4,0,3,2,75,4.8,1,0
8787,7.7,0,1,1,85,4.4,1,1
8788,6.8,1,1,1,78,3.8,0,0
8789,8.6,2,3,2,90,4.6,1,1
8790,7.7,2,3,0,81,4.7,1,1
8791,8.4,1,0,2,81,4.2,1,1
8792,6.5,1,1,1,76,4.8,0,0
8793,8.3,2,2,3,87,4.8,1,0
8794,7.3,2,1,0,83,3.7,1,1
8795,6.5,0,2,0,85,4.8,0,1
8796,8.2,1,2,2,80,4.4,1,1
8797,7.6,1,1,1,71,4.2,0,0
8798,8.5,2,2,2,82,4.5,1,0
8799,7.4,2,3,2,89,4.8,0,0
8800,7,2,3,2,90,4.8,1,1
8801,8.2,1,1,1,78,4,1,0
8802,6.9,1,3,2,80,4.6,1,1
8803,6.8,0,1,0,63,3.6,0,0
8804,8.5,0,3,2,90,4.8,1,1
8805,8.2,1,3,2,90,4.8,1,1
8806,6.5,1,1,1,69,3.7,0,0
8807,7.4,1,1,0,74,4.5,0,1
8808,7.9,0,2,2,87,3.9,1,0
8809,8.1,2,3,2,86,4.7,1,1
8810,8.7,2,3,0,87,4.8,1,1
8811,7.5,1,2,0,78,4.4,1,0
8812,8.2,2,3,2,90,4.7,1,1
8813,7.8,1,3,0,76,4.4,1,0
8814,6.5,1,2,0,69,4.8,1,0
8815,8.1,1,2,2,78,4.7,1,0
8816,8.3,2,3,3,89,4.5,1,1
8817,8,1,3,0,80,4,1,0
8818,7.8,1,1,0,66,3.7,1,1
8819,6.6,1,1,2,86,4.7,0,1
8820,6.8,1,3,0,83,4.4,1,0
8821,7.9,2,3,2,80,4.5,1,1
8822,7.4,1,2,0,75,3.9,1,1
8823,8.1,0,2,1,88,3.8,1,0
8824,8.2,2,3,2,82,4.4,1,1
8825,8.6,0,3,0,86,4.5,0,0
8826,8.2,2,3,0,89,4.4,1,0
8827,8.1,2,2,0,80,4.8,0,1
8828,7.4,1,3,1,84,4.5,1,1
8829,8.2,2,3,2,85,4.8,1,1
8830,8.3,1,3,2,88,4.8,1,1
8831,8,2,3,2,82,4.3,1,1
8832,6.5,1,2,1,69,3.8,1,0
8833,8.3,2,3,2,90,4.8,1,0
8834,6.5,1,2,0,76,4.3,0,0
8835,7.9,1,1,0,77,4.7,1,0
8836,8,2,3,2,90,4.8,1,1
8837,7.9,1,2,1,86,4.4,1,0
8838,6.5,1,1,0,69,3.5,1,0
8839,6.9,1,1,0,78,4.2,1,1
8840,7.9,1,3,2,90,4.8,0,0
8841,6.5,0,1,1,81,4.1,0,0
8842,8.7,2,3,2,90,4.8,1,1
8843,6.5,1,2,0,77,4.2,0,0
8844,7.4,1,2,2,82,4.3,1,0
8845,7.4,1,2,1,77,3.9,1,0
8846,7.6,1,1,1,76,3.4,0,0
8847,8.7,2,3,2,79,4.4,1,1
8848,6.5,0,1,0,73,3.6,0,0
8849,8.1,2,1,2,72,4.1,0,0
8850,8.6,1,3,2,90,4.8,1,1
8851,7.7,1,2,1,76,3.7,1,0
8852,8.4,2,3,2,89,4.1,1,1
8853,8.2,2,3,2,90,4.8,1,1
8854,7.6,2,1,0,79,4.8,1,0
8855,8,0,2,2,90,4.8,1,1
8856,8.6,1,3,0,82,4.5,1,0
8857,7.9,2,3,2,90,4.7,1,1
8858,6.7,1,1,0,80,3.8,1,0
8859,7.4,1,1,0,66,4.4,0,0
8860,7.8,1,2,1,74,4.8,1,0
8861,8.4,1,1,2,86,4.7,0,0
8862,8,2,3,2,89,4.6,1,1
8863,7.8,1,3,2,80,3.4,0,0
8864,7.4,1,1,0,79,3.6,1,0
8865,7.5,0,1,2,74,4,1,0
8866,7.7,2,3,2,90,4.8,1,1
8867,8.3,1,3,2,88,4.6,1,1
8868,8,2,3,3,85,4.8,1,0
8869,6.5,0,2,2,85,4.1,1,0
8870,8.6,2,1,0,70,4.2,1,0
8871,8.2,2,3,2,83,4.6,1,1
8872,7.6,2,2,2,60,4.4,0,0
8873,8.3,2,3,3,88,4.8,1,1
8874,8.1,2,3,2,90,4.8,1,1
8875,6.5,0,2,0,77,4.4,1,0
8876,7.8,0,1,2,68,4.5,0,1
8877,8,1,3,2,90,4.7,1,1
8878,8.2,1,3,2,90,4.8,1,1
8879,7.9,1,3,2,78,4.3,1,1
8880,8.4,1,3,0,81,3.6,1,1
8881,7.7,1,2,2,82,4.7,1,0
8882,7.8,1,2,1,70,3.9,1,0
8883,6.6,1,3,2,79,4.6,1,1
8884,7.7,1,2,0,76,4.1,1,0
8885,7.7,1,1,1,86,4.3,1,0
8886,8,1,2,1,77,4.5,0,0
8887,7.5,1,2,1,78,4.7,0,0
8888,8.3,1,2,2,85,4.6,1,1
8889,8.4,1,3,2,90,4.8,1,1
8890,7.6,0,2,1,77,4.4,1,1
8891,7.5,1,2,2,87,3.9,1,0
8892,8.3,2,3,0,90,4.7,1,1
8893,7,1,1,1,62,3.4,0,0
8894,7.9,2,3,2,90,4.8,1,1
8895,8.4,2,3,2,88,4.8,1,1
8896,7.6,1,1,0,74,4.3,0,0
8897,8.2,1,3,2,90,4.3,1,1
8898,8.1,0,3,3,88,4.3,1,1
8899,8.6,1,2,2,64,4,0,0
8900,7.7,1,1,0,77,3.7,0,0
8901,8.3,2,3,2,88,4.8,1,1
8902,6.9,2,2,2,90,4.8,1,1
8903,7.4,1,1,2,90,4.3,1,1
8904,8.3,1,1,1,71,3.9,0,0
8905,7.5,1,2,0,78,3.4,1,0
8906,6.5,1,1,1,79,4.7,1,0
8907,7.5,1,2,1,79,4.5,1,0
8908,7.4,1,3,1,68,3.4,1,0
8909,8.6,1,3,2,87,4.8,1,1
8910,8.1,2,3,2,68,4.5,1,0
8911,7.7,1,3,0,71,4.2,1,0
8912,6.8,1,1,1,71,4.3,1,0
8913,8.2,1,2,2,90,4.8,0,0
8914,6.5,0,2,0,83,4.6,1,0
8915,7.6,1,1,1,75,3.6,1,0
8916,7.5,0,1,0,74,4.5,1,0
8917,6.6,1,2,0,78,4.1,0,0
8918,8.2,0,1,3,84,4.8,1,1
8919,7.4,2,3,1,78,4.7,1,0
8920,8.7,2,2,0,89,4.5,1,1
8921,8.6,2,1,0,86,4.4,1,1
8922,8.5,1,3,2,89,4.6,1,0
8923,8.4,1,3,0,90,4.8,0,1
8924,8.2,0,2,3,90,4.8,1,1
8925,8.2,1,2,3,86,3.9,1,1
8926,8.3,2,3,2,90,4.8,1,1
8927,7.4,1,1,0,72,4.2,1,1
8928,8.3,2,3,0,82,4.5,1,0
8929,8.5,2,1,1,78,4.4,1,1
8930,8.6,0,3,2,78,4.2,0,0
8931,7.6,1,1,1,84,3.3,1,1
8932,7.4,0,2,2,83,4.5,1,0
8933,8.4,1,1,2,84,4,1,0
8934,7.2,1,1,0,73,3.8,0,0
8935,7.5,1,2,1,80,3.7,1,0
8936,6.9,0,2,0,77,4.2,0,0
8937,7.7,0,2,0,85,4,1,1
8938,8.5,1,2,2,82,4,0,1
8939,8.3,1,3,1,85,4.3,1,0
8940,8.3,0,3,2,82,4.8,1,1
8941,7.6,1,2,1,86,4.4,1,1
8942,8,2,3,0,84,4.6,1,0
8943,7,1,1,0,74,4.3,1,0
8944,7.2,1,1,1,74,3.9,1,0
8945,6.7,1,1,0,75,3.7,0,0
8946,7.3,1,2,1,68,4.6,1,0
8947,8,1,3,0,81,4.3,1,0
8948,8,2,3,2,81,3.9,1,0
8949,7.6,1,1,1,72,4.6,1,0
8950,7.4,0,2,0,75,4.4,1,0
8951,8.4,2,3,2,83,4.7,1,1
8952,6.5,1,2,1,72,4,1,1
8953,8.2,2,3,2,81,4.8,1,0
8954,8.4,2,3,2,87,4.6,0,1
8955,8.6,2,3,2,90,4.7,1,1
8956,8.6,2,3,3,83,4.6,0,0
8957,7.9,1,2,0,67,4.4,0,1
8958,8.3,2,3,2,88,4.8,1,1
8959,7.7,1,1,1,74,4.5,0,0
8960,8,0,2,0,76,4.6,1,1
8961,7.9,1,3,3,80,4.1,1,1
8962,7.8,1,3,0,79,4.8,1,0
8963,8.5,1,2,0,73,4.2,1,0
8964,7.7,2,2,2,75,4.2,1,0
8965,8.4,2,2,2,84,4.7,1,1
8966,7.5,1,3,0,83,4.2,1,0
8967,7.9,1,2,0,82,4.2,1,1
8968,7.4,1,1,0,80,4.3,1,1
8969,6.9,1,1,1,72,3.6,0,0
8970,7.9,1,2,1,81,4.8,1,0
8971,8.4,2,3,2,90,4.8,1,1
8972,8.4,1,3,0,73,4.7,1,0
8973,7.8,1,3,2,90,4.8,1,1
8974,7.7,0,1,1,72,4.1,1,0
8975,8.3,1,3,1,79,4.3,1,0
8976,8.5,1,3,2,80,4.6,1,1
8977,8.3,2,3,2,90,4.8,1,1
8978,7.5,1,3,1,72,4.2,0,0
8979,6.5,1,3,2,77,4.5,1,1
8980,8.6,2,3,0,87,4.7,1,0
8981,6.9,1,2,2,77,4.2,1,0
8982,8.2,2,3,0,81,4.8,0,1
8983,8.2,2,3,2,76,4.8,0,0
8984,7.4,1,3,0,84,4.6,0,0
8985,8.4,0,3,2,83,4,0,1
8986,7.7,0,1,0,67,4,0,0
8987,8.1,1,2,0,83,3.9,0,0
8988,8.6,0,2,2,83,3.9,1,0
8989,8.5,1,1,1,77,4.5,1,0
8990,8.2,2,3,2,90,4.8,1,1
8991,8.2,2,3,2,90,4.8,1,1
8992,8.7,2,3,2,81,4.6,1,1
8993,7.3,2,3,2,78,4.7,1,0
8994,7.9,2,3,0,90,4.8,1,1
8995,7.9,1,1,0,73,4,1,0
8996,8.4,1,2,0,81,4,1,1
8997,6.5,1,2,1,72,4.4,0,0
8998,7.5,1,2,0,60,3.6,1,0
8999,7.8,0,2,2,87,4.6,1,1
9000,8.1,2,1,0,90,4.5,1,0
9001,7.8,1,3,2,90,4.8,1,1
9002,7.5,1,1,0,77,4.6,0,0
9003,6.6,1,1,1,67,4.1,1,0
9004,6.9,1,1,0,74,4.5,1,0
9005,6.8,1,1,1,75,4.3,1,0
9006,7.7,1,1,0,80,3.3,0,0
9007,7.5,1,3,2,78,4.8,1,0
9008,6.7,0,1,1,85,4.2,1,1
9009,6.5,1,3,1,75,4.5,0,0
9010,8.3,1,3,0,90,4.8,1,1
9011,8.6,2,3,2,90,4.8,1,1
9012,6.5,1,2,1,61,3.9,1,0
9013,6.8,1,1,0,77,4.2,1,0
9014,6.7,1,2,0,74,4.6,1,1
9015,7.6,1,1,0,81,4.1,1,0
9016,8.4,2,3,2,89,4.5,1,1
9017,6.5,1,2,1,83,4.1,1,0
9018,8.4,2,3,0,90,4.7,0,1
9019,8.2,1,2,0,81,4.8,1,0
9020,7.6,1,1,1,73,3.9,0,0
9021,7.5,1,1,0,82,4.5,1,0
9022,8.3,2,3,2,85,4.8,1,1
9023,6.5,1,2,1,76,4.1,0,0
9024,7.8,1,1,1,72,4.6,1,0
9025,6.8,1,1,0,73,3.1,1,0
9026,8.6,1,3,2,82,4.8,1,1
9027,7.8,1,2,1,83,4.6,1,1
9028,6.8,2,3,2,84,4.8,1,1
9029,8,1,3,0,85,4.8,1,0
9030,7.7,1,1,2,76,4.6,1,0
9031,8.6,2,3,2,76,4.2,1,1
9032,8,2,3,2,83,4.5,0,0
9033,7.3,1,1,0,77,3.7,0,0
9034,8.9,1,3,0,83,4.8,1,1
9035,7.7,1,1,1,73,4.2,0,0
9036,8.2,0,2,1,75,4.4,1,1
9037,6.9,1,1,1,84,4.7,0,0
9038,8.8,1,3,2,89,4.5,1,1
9039,6.8,1,1,1,69,3.7,0,0
9040,6.5,1,2,0,83,4.6,1,0
9041,8.1,2,3,0,90,4.7,1,1
9042,7.7,1,1,0,78,3.8,1,0
9043,8.6,1,3,3,88,4.6,1,1
9044,6.5,1,1,0,68,3.8,1,0
9045,7.9,2,3,2,79,4.3,0,1
9046,8.3,2,3,2,90,4.3,1,0
9047,7.1,1,2,1,84,4.3,1,0
9048,6.5,1,2,0,84,4.6,1,0
9049,7.8,0,1,2,74,4.3,1,0
9050,8.3,2,3,2,87,4.7,1,1
9051,7.1,1,1,0,63,4.2,1,0
9052,8.3,1,3,2,90,4.5,1,1
9053,8.7,2,3,3,90,4.8,1,1
