StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,PlacementTraining,PlacementStatus
7904,6.5,0,1,1,68,3.5,Yes,NotPlaced
7905,8.1,2,3,2,83,4.3,Yes,Placed
7906,8.2,1,3,2,83,4.4,Yes,Placed
7907,7.9,1,2,1,80,4.3,No,NotPlaced
7908,7.8,2,3,2,90,4.7,Yes,Placed
7909,7.3,0,1,0,78,3.7,Yes,NotPlaced
7910,8.1,1,2,2,86,4.8,Yes,Placed
7911,7.6,1,2,0,79,4.1,Yes,Placed
7912,7.6,1,2,1,68,4,Yes,NotPlaced
7913,7.8,2,2,2,81,4.5,Yes,Placed
7914,7.6,0,2,0,69,4.2,No,NotPlaced
7915,7.5,1,3,2,80,4.6,No,Placed
7916,8,1,3,3,85,4.7,Yes,NotPlaced
7917,8,2,3,2,85,4.8,Yes,Placed
7918,8.3,0,3,1,73,4.4,Yes,NotPlaced
7919,6.8,1,1,0,79,4.3,Yes,Placed
7920,7.2,1,3,2,84,4.4,Yes,NotPlaced
7921,8.6,1,1,2,89,4.3,Yes,NotPlaced
7922,7.5,2,1,3,79,3.4,No,NotPlaced
7923,8.7,2,3,3,90,4.7,Yes,Placed
7924,6.6,0,2,1,67,4.2,Yes,NotPlaced
7925,8.3,2,2,2,75,3.8,Yes,NotPlaced
7926,7.6,1,1,0,74,3.8,No,NotPlaced
7927,6.7,1,1,1,72,4.2,Yes,NotPlaced
7928,6.7,1,2,1,86,4.8,Yes,Placed
7929,7.3,1,2,0,80,4.5,Yes,Placed
7930,8.5,1,2,2,77,4.3,Yes,Placed
7931,8.3,2,3,2,90,4.8,Yes,Placed
7932,7.5,1,1,0,84,4.5,No,NotPlaced
7933,7.9,1,1,0,71,4.4,Yes,Placed
7934,8,0,2,0,60,4.2,No,NotPlaced
7935,8,2,3,2,90,4.8,Yes,Placed
7936,7.7,1,1,1,65,3.5,No,NotPlaced
7937,8.9,1,3,2,90,4.8,Yes,Placed
7938,8.2,2,3,2,85,4.8,No,NotPlaced
7939,8.3,1,2,0,76,4.5,Yes,Placed
7940,7.6,1,2,1,72,4.4,No,NotPlaced
7941,7.8,0,2,0,79,4.3,Yes,Placed
7942,7.4,0,2,1,71,4.7,Yes,NotPlaced
7943,7.9,1,1,1,76,3.8,Yes,Placed
7944,8.1,1,2,1,88,4.8,Yes,Placed
7945,8.1,2,3,2,90,4.8,Yes,Placed
7946,8,1,3,2,90,4.8,Yes,Placed
7947,7.5,1,1,1,82,4.6,Yes,NotPlaced
7948,8.5,0,3,2,90,4.6,Yes,Placed
7949,7.6,1,2,0,88,4.8,Yes,NotPlaced
7950,8.3,1,3,1,90,4.5,Yes,Placed
7951,8.3,1,3,2,88,4.8,Yes,Placed
7952,8.2,2,3,2,90,4.7,Yes,Placed
7953,8.5,2,3,0,89,4.5,Yes,Placed
7954,6.6,1,1,2,67,4,No,NotPlaced
7955,8.2,1,1,2,71,4.2,Yes,NotPlaced
7956,8.6,1,2,2,77,4.3,No,Placed
7957,6.7,0,1,1,77,3.7,No,NotPlaced
7958,7.6,1,1,0,69,4.5,No,NotPlaced
7959,8.1,1,3,2,90,4.7,Yes,Placed
7960,7.7,0,1,1,72,3.5,Yes,NotPlaced
7961,7.6,1,2,0,72,4.8,Yes,NotPlaced
7962,8,0,3,3,84,4.8,Yes,Placed
7963,8.3,0,1,0,87,4.5,Yes,Placed
7964,7.2,1,2,0,80,4.6,Yes,NotPlaced
7965,7.4,1,1,0,67,4.1,No,NotPlaced
7966,7.3,1,2,1,68,4.3,Yes,NotPlaced
7967,6.5,0,1,0,64,4.1,No,NotPlaced
7968,8.7,1,3,2,90,4.7,Yes,Placed
7969,7.7,1,1,1,75,4,Yes,NotPlaced
7970,8.4,2,3,2,90,4.8,Yes,Placed
7971,6.6,1,1,0,76,4.2,No,NotPlaced
7972,7.7,1,3,0,80,4.8,Yes,Placed
7973,8.2,1,2,3,84,4,Yes,NotPlaced
7974,6.5,2,3,2,80,4.2,Yes,NotPlaced
7975,8.1,1,1,0,81,3.5,Yes,NotPlaced
7976,8.7,2,3,2,90,4.8,Yes,Placed
7977,7.5,0,1,0,68,4.1,No,NotPlaced
7978,6.7,0,1,1,80,3.7,Yes,NotPlaced
7979,8.4,2,2,0,90,4.5,Yes,NotPlaced
7980,6.7,1,1,0,76,3.8,Yes,Placed
7981,8.3,0,3,0,90,4.6,Yes,Placed
7982,6.8,1,3,0,66,3.6,Yes,Placed
7983,6.5,1,2,0,85,4.7,Yes,Placed
7984,7.5,0,1,0,64,3.7,Yes,Placed
7985,8.3,1,3,2,82,4.8,Yes,Placed
7986,7.3,0,1,3,81,4.8,Yes,NotPlaced
7987,6.7,0,1,1,70,4.6,Yes,NotPlaced
7988,7.2,0,1,0,63,3.8,No,NotPlaced
7989,8.7,2,2,2,90,4.8,Yes,Placed
7990,7.7,1,2,0,77,4.3,Yes,Placed
7991,7.9,0,2,0,80,3.6,No,NotPlaced
7992,6.5,0,3,2,84,4.6,Yes,Placed
7993,8.9,2,3,2,90,4.8,Yes,Placed
7994,7.3,1,2,1,83,4.2,No,NotPlaced
7995,8.3,0,1,0,71,4.1,Yes,Placed
7996,6.5,0,1,0,80,3.9,Yes,NotPlaced
7997,7.5,2,3,0,85,4.3,No,Placed
7998,8.5,2,2,0,79,3.7,Yes,NotPlaced
7999,7.6,1,1,0,80,3.9,No,NotPlaced
8000,7.4,1,2,0,76,4.4,Yes,NotPlaced
8001,8.6,2,3,2,90,4.8,Yes,Placed
8002,8.1,2,3,2,90,4.6,Yes,Placed
8003,7.5,1,1,0,88,4.3,No,NotPlaced
8004,7.5,1,1,1,67,4.5,No,NotPlaced
8005,7.4,1,2,0,80,4.2,Yes,NotPlaced
8006,8.6,1,3,0,89,4.8,Yes,Placed
8007,6.8,1,1,1,75,3.8,Yes,NotPlaced
8008,8.6,2,1,2,90,4.8,Yes,Placed
8009,8,1,3,1,76,4.6,No,NotPlaced
8010,7.9,1,3,1,82,4.3,Yes,Placed
8011,8.1,1,3,2,89,4.6,Yes,Placed
8012,6.5,1,3,2,81,4.5,No,Placed
8013,7,1,2,0,69,4.3,Yes,NotPlaced
8014,8,2,3,2,88,4.8,Yes,Placed
8015,6.9,1,2,1,90,3.9,Yes,NotPlaced
8016,8.3,2,3,2,90,4.8,No,Placed
8017,7.8,1,2,0,84,3,Yes,NotPlaced
8018,7.4,0,1,0,76,4,No,NotPlaced
8019,6.7,1,2,0,67,3.9,No,NotPlaced
8020,6.6,1,3,0,62,3.8,Yes,NotPlaced
8021,6.6,1,3,2,81,4.5,No,NotPlaced
8022,7.5,1,1,1,74,3.9,Yes,NotPlaced
8023,7.2,1,2,2,75,4.3,Yes,NotPlaced
8024,7.5,1,2,0,69,3.5,No,NotPlaced
8025,8.1,1,3,2,81,4.5,Yes,Placed
8026,8.3,2,3,2,90,4.7,Yes,Placed
8027,8.1,1,1,1,77,4.1,Yes,Placed
8028,8.2,1,2,1,84,4.8,Yes,NotPlaced
8029,8.1,2,2,0,83,4.7,Yes,Placed
8030,7.5,0,1,0,71,4.1,Yes,NotPlaced
8031,8.3,0,1,2,85,4.7,Yes,Placed
8032,6.9,0,1,1,65,4.1,Yes,Placed
8033,8,1,3,2,90,4.7,Yes,Placed
8034,8.1,1,3,0,88,4,Yes,Placed
8035,8.3,0,3,2,83,4.3,Yes,Placed
8036,8.4,2,3,1,73,4.2,Yes,NotPlaced
8037,7.6,1,2,1,68,4.1,Yes,NotPlaced
8038,8.1,1,2,0,83,4.1,No,NotPlaced
8039,8.4,0,1,2,74,4.2,Yes,NotPlaced
8040,8.2,2,3,2,86,4.8,Yes,Placed
8041,6.5,1,1,1,76,4.1,Yes,NotPlaced
8042,8.4,0,1,2,89,4.8,Yes,Placed
8043,8.1,2,3,2,90,4.8,Yes,Placed
8044,8.2,0,3,2,90,4.5,Yes,Placed
8045,6.9,1,1,0,75,4.1,Yes,NotPlaced
8046,8.2,1,2,2,89,4.8,Yes,Placed
8047,7.6,0,1,1,66,4.2,Yes,NotPlaced
8048,8.3,1,1,0,83,4,Yes,NotPlaced
8049,8.3,1,1,1,72,4.7,Yes,NotPlaced
8050,7.9,0,3,2,83,4.8,Yes,Placed
8051,6.5,0,2,0,73,3.7,Yes,NotPlaced
8052,6.5,1,1,0,80,3.8,Yes,NotPlaced
8053,6.6,0,1,0,74,3.9,Yes,NotPlaced
8054,7.6,1,1,0,84,4.1,Yes,NotPlaced
8055,7.9,1,2,2,63,3.8,Yes,NotPlaced
8056,7.6,2,3,2,90,4.8,Yes,Placed
8057,6.6,0,2,0,75,3.9,Yes,Placed
8058,8.3,1,3,2,90,4.7,Yes,Placed
8059,8.4,2,3,2,90,4.8,Yes,Placed
8060,6.5,0,2,0,80,4.2,No,NotPlaced
8061,7.4,2,3,0,81,4.6,No,NotPlaced
8062,7.7,0,1,1,70,3.6,Yes,NotPlaced
8063,8.2,1,1,1,69,4.2,Yes,NotPlaced
8064,6.5,1,1,1,83,4.2,No,NotPlaced
8065,7,1,1,1,68,3.7,No,NotPlaced
8066,8.7,2,3,2,90,4.8,Yes,Placed
8067,8.5,2,3,2,81,4.5,Yes,Placed
8068,6.7,1,1,0,64,3.7,Yes,NotPlaced
8069,8.9,1,3,2,90,4.6,Yes,Placed
8070,7.4,1,1,1,73,3.6,Yes,NotPlaced
8071,8.8,1,3,2,90,4.8,Yes,Placed
8072,7.4,0,1,0,65,4.2,No,NotPlaced
8073,7.5,2,3,2,90,4.7,Yes,Placed
8074,8.3,1,2,2,89,4.6,Yes,Placed
8075,8.5,2,1,2,87,4.8,Yes,Placed
8076,8,2,3,2,90,4.8,Yes,Placed
8077,8.2,2,3,2,88,4.5,Yes,Placed
8078,8.4,1,2,2,84,4.7,Yes,NotPlaced
8079,8.1,2,3,2,87,4.6,Yes,Placed
8080,6.7,1,2,2,68,4.1,No,NotPlaced
8081,8.1,1,3,3,77,4.1,Yes,Placed
8082,7.6,1,3,2,90,4.8,Yes,Placed
8083,7.3,1,1,0,82,3.9,No,NotPlaced
8084,7.9,1,1,0,75,4.3,No,Placed
8085,6.5,1,2,0,67,4.1,Yes,NotPlaced
8086,7.7,1,1,0,70,4.4,Yes,NotPlaced
8087,8.5,2,3,2,90,4.8,Yes,Placed
8088,8.2,1,2,0,71,4.7,Yes,NotPlaced
8089,8.3,2,3,2,90,4.8,Yes,Placed
8090,8.2,2,3,2,90,4.4,Yes,Placed
8091,8.7,1,1,2,82,4.2,Yes,NotPlaced
8092,8.5,1,1,1,84,4.6,Yes,NotPlaced
8093,7.6,1,1,0,82,3.7,Yes,NotPlaced
8094,8.1,1,3,0,90,4.8,Yes,Placed
8095,8.6,1,3,0,86,3.8,Yes,NotPlaced
8096,7.5,1,1,1,76,3.6,No,NotPlaced
8097,7.4,1,1,1,79,4.3,No,NotPlaced
8098,8.2,1,3,0,86,4.7,Yes,Placed
8099,7.6,1,1,0,71,3.3,Yes,NotPlaced
8100,7.4,1,1,0,74,4,Yes,NotPlaced
8101,8.3,2,3,2,84,4.4,Yes,Placed
8102,7.8,1,3,0,81,4.3,Yes,Placed
8103,8.5,2,3,1,86,4.5,Yes,Placed
8104,8.1,1,1,1,67,3.8,No,NotPlaced
8105,7.4,0,2,1,72,4.4,Yes,Placed
8106,8.1,1,3,0,69,3.9,No,NotPlaced
8107,7.6,1,1,1,76,3.8,Yes,Placed
8108,7.6,1,3,1,73,4.8,Yes,Placed
8109,7.8,2,1,0,70,3.5,No,NotPlaced
8110,7.3,1,1,1,68,4.7,Yes,NotPlaced
8111,8.6,1,3,2,72,4,Yes,Placed
8112,8.3,2,3,2,90,4.8,Yes,Placed
8113,8.2,2,3,2,90,4.6,Yes,Placed
8114,7.9,1,2,0,90,4.1,Yes,Placed
8115,6.5,0,1,0,73,3.7,No,NotPlaced
8116,7.7,0,1,0,66,4.2,Yes,NotPlaced
8117,8.1,2,3,0,83,3.8,No,Placed
8118,7.5,2,3,2,77,4.8,Yes,Placed
8119,7.2,0,2,0,69,4.1,Yes,NotPlaced
8120,7.7,2,1,1,80,4.7,No,NotPlaced
8121,8,1,3,1,89,4.8,No,Placed
8122,7.8,1,3,0,75,4.2,Yes,Placed
8123,8.2,1,1,0,77,3.8,No,NotPlaced
8124,7.6,1,3,0,77,4.3,Yes,NotPlaced
8125,8.5,1,3,1,84,4.8,Yes,Placed
8126,8.4,1,3,2,90,4.8,Yes,Placed
8127,7.6,0,3,0,79,4.6,Yes,NotPlaced
8128,8.2,2,3,2,90,4.8,Yes,NotPlaced
8129,7.4,1,3,0,80,4.6,Yes,NotPlaced
8130,6.6,1,1,0,82,3.9,No,NotPlaced
8131,7.4,2,2,2,86,4,Yes,NotPlaced
8132,6.5,0,1,0,67,3.5,Yes,NotPlaced
8133,7.7,2,2,2,90,4.8,Yes,Placed
8134,7.5,1,2,0,69,4.1,Yes,NotPlaced
8135,7.4,0,2,1,89,4.3,Yes,NotPlaced
8136,8.2,0,3,0,77,4,No,NotPlaced
8137,7.5,0,3,0,83,3.8,Yes,Placed
8138,8.1,2,3,1,85,4.8,Yes,Placed
8139,7.9,0,1,1,61,4.4,No,NotPlaced
8140,7.7,1,1,0,64,3.8,No,NotPlaced
8141,8.3,2,3,2,90,4.4,Yes,Placed
8142,7.4,2,1,1,80,4.1,No,NotPlaced
8143,7.9,2,3,2,85,4.8,Yes,Placed
8144,7.4,1,2,1,86,4.5,Yes,NotPlaced
8145,7.7,1,2,0,71,4.4,Yes,NotPlaced
8146,8.5,1,3,2,90,4.8,No,Placed
8147,7.7,1,1,2,76,4,Yes,Placed
8148,7.5,1,2,1,66,4,Yes,NotPlaced
8149,8.2,2,3,2,87,4.8,Yes,Placed
8150,7.9,1,2,1,85,4.8,No,Placed
8151,7.5,0,1,1,72,4.6,Yes,NotPlaced
8152,7.8,1,3,1,75,4.6,Yes,Placed
8153,7.6,1,2,1,87,4.3,No,NotPlaced
8154,7.5,1,1,1,66,4.3,No,NotPlaced
8155,7.8,2,3,2,90,4.7,Yes,Placed
8156,8.3,1,1,0,86,4.2,Yes,Placed
8157,8.3,2,3,3,90,4.8,Yes,Placed
8158,8.2,2,3,2,90,4.6,Yes,Placed
8159,7,1,1,0,79,4.3,No,NotPlaced
8160,6.6,1,1,0,73,3.9,Yes,NotPlaced
8161,8.6,2,3,2,90,4.8,Yes,Placed
8162,8,2,3,0,90,4.8,Yes,NotPlaced
8163,7.7,2,3,2,87,4.8,Yes,Placed
8164,8.2,0,3,0,81,4.2,Yes,Placed
8165,8.4,2,3,2,90,4.8,Yes,Placed
8166,6.5,0,1,0,76,4.7,Yes,NotPlaced
8167,6.9,0,1,0,60,4.6,No,NotPlaced
8168,8.1,2,3,2,90,4.8,Yes,Placed
8169,6.6,1,1,1,75,3.9,Yes,NotPlaced
8170,7.9,1,1,2,87,4.2,Yes,NotPlaced
8171,7.5,1,2,0,83,4.7,Yes,Placed
8172,8.6,0,3,3,90,4.8,Yes,Placed
8173,8.4,1,3,2,78,4.5,Yes,Placed
8174,7.9,2,3,2,90,4.6,Yes,Placed
8175,7.5,0,2,0,70,3.5,Yes,Placed
8176,9,2,3,0,90,4.8,Yes,Placed
8177,7.9,0,3,2,80,4.7,Yes,Placed
8178,6.5,1,1,0,88,3.9,No,NotPlaced
8179,7.3,1,1,1,67,4.4,Yes,NotPlaced
8180,7.9,0,3,1,86,4.6,Yes,Placed
8181,7,1,1,0,74,4.5,No,NotPlaced
8182,7.1,1,1,3,75,4.4,Yes,NotPlaced
8183,7.3,1,2,0,83,4.5,Yes,Placed
8184,6.7,0,1,0,70,4.7,Yes,Placed
8185,8.6,1,2,1,90,4.2,Yes,Placed
8186,8.4,0,3,2,88,4.3,Yes,Placed
8187,8.4,2,3,0,89,4.8,Yes,NotPlaced
8188,7.9,0,2,0,69,4,Yes,NotPlaced
8189,7.6,1,1,1,74,3.9,No,NotPlaced
8190,7.9,1,3,1,90,4.8,Yes,Placed
8191,7.6,1,2,0,67,4.2,Yes,NotPlaced
8192,6.5,1,2,0,89,4.5,Yes,NotPlaced
8193,7.4,1,2,1,84,4.6,Yes,NotPlaced
8194,8.2,0,2,2,86,4.5,No,NotPlaced
8195,8.1,2,3,2,77,4.5,Yes,NotPlaced
8196,7.6,1,1,1,70,4.4,No,NotPlaced
8197,8.4,2,3,2,90,4.8,Yes,Placed
8198,8.6,2,3,2,87,4.7,Yes,Placed
8199,7.4,1,1,0,74,3.8,No,NotPlaced
8200,7.6,1,1,1,71,4.2,No,NotPlaced
8201,7.6,0,1,0,77,3,No,NotPlaced
8202,8,2,3,3,90,4.8,Yes,Placed
8203,6.5,1,2,0,67,3.9,No,NotPlaced
8204,7.6,1,2,1,77,4.4,Yes,NotPlaced
8205,7.3,0,2,0,82,4.5,Yes,NotPlaced
8206,6.5,1,1,2,69,4.2,No,NotPlaced
8207,8.4,2,3,0,90,4.8,Yes,Placed
8208,8.3,0,1,1,72,3.8,No,NotPlaced
8209,6.9,1,2,0,80,3.4,No,NotPlaced
8210,7.5,0,2,1,70,3.8,Yes,Placed
8211,8.1,2,3,0,84,4.8,Yes,Placed
8212,8,2,1,2,90,4.6,Yes,NotPlaced
8213,7.7,1,1,1,75,4.5,Yes,NotPlaced
8214,8.3,2,3,2,86,4.6,Yes,Placed
8215,8.4,2,3,2,90,4.8,Yes,Placed
8216,7.7,2,3,1,85,4.2,Yes,NotPlaced
8217,6.5,1,1,1,80,3.6,No,NotPlaced
8218,8.3,2,1,1,71,3.9,Yes,NotPlaced
8219,7.7,1,2,1,61,3.7,Yes,NotPlaced
8220,7.4,0,2,1,79,3.6,Yes,NotPlaced
8221,8,2,1,2,77,4.4,Yes,NotPlaced
8222,6.8,1,3,0,61,4.3,No,NotPlaced
8223,7.5,1,1,0,75,4.1,Yes,NotPlaced
8224,7.6,1,1,0,84,4.2,Yes,NotPlaced
8225,7.7,1,1,0,69,4,No,NotPlaced
8226,7.8,1,1,0,61,3.4,No,NotPlaced
8227,8.3,1,1,2,83,4,Yes,Placed
8228,8.3,2,1,2,83,4.4,Yes,NotPlaced
8229,8.5,1,3,2,90,4.7,Yes,Placed
8230,6.5,1,1,0,70,4,Yes,NotPlaced
8231,8.7,2,3,2,90,4.8,Yes,Placed
8232,6.6,0,1,3,84,3.7,No,NotPlaced
8233,6.7,0,1,1,78,4.3,No,NotPlaced
8234,8.3,1,2,1,80,4.3,Yes,Placed
8235,7.4,1,1,1,70,4,No,NotPlaced
8236,7.7,1,1,2,88,4.2,Yes,Placed
8237,6.8,0,1,1,67,3.4,Yes,NotPlaced
8238,8,1,2,0,88,4.4,Yes,Placed
8239,7.4,1,1,1,72,4,No,NotPlaced
8240,6.6,0,1,1,66,3.8,No,NotPlaced
8241,7.5,1,1,0,64,4.3,No,NotPlaced
8242,8.3,0,3,1,80,4.8,Yes,Placed
8243,7.5,1,3,2,72,4.5,Yes,NotPlaced
8244,8,2,2,2,88,4.4,No,NotPlaced
8245,8.4,1,3,2,84,4.8,Yes,NotPlaced
8246,7.7,1,3,2,86,4.7,Yes,Placed
8247,7.7,1,2,0,86,4.5,Yes,Placed
8248,7.8,1,2,2,85,4.3,Yes,Placed
8249,8.4,1,3,2,80,4.5,Yes,Placed
8250,6.7,0,1,1,68,4.3,No,NotPlaced
8251,7.5,1,1,1,79,3.9,No,NotPlaced
8252,7.5,2,1,1,78,4.3,Yes,NotPlaced
8253,8.5,2,3,2,90,4.8,Yes,Placed
8254,8.3,0,3,1,86,4.3,Yes,Placed
8255,8.3,2,3,0,73,4.5,Yes,NotPlaced
8256,8.5,1,3,2,89,4.8,Yes,Placed
8257,8,0,3,0,88,4.4,Yes,NotPlaced
8258,8.7,1,3,2,90,4.8,Yes,Placed
8259,8.1,0,3,0,76,3.9,Yes,NotPlaced
8260,8,2,3,2,86,3.8,Yes,Placed
8261,8.5,2,3,0,85,4.5,Yes,Placed
8262,8.5,2,3,3,90,4.7,Yes,Placed
8263,7.5,1,3,3,90,4.8,No,Placed
8264,8.1,2,3,2,90,3.8,Yes,Placed
8265,8.3,1,3,2,76,4.5,Yes,Placed
8266,8.3,2,3,2,89,4.8,No,Placed
8267,7.5,1,3,1,79,3.8,Yes,NotPlaced
8268,7.5,0,1,1,75,4.3,No,NotPlaced
8269,7,1,1,0,70,4.1,No,NotPlaced
8270,7.8,0,2,2,82,4.8,Yes,NotPlaced
8271,7.4,1,3,2,73,4.1,Yes,Placed
8272,8.1,2,3,2,90,4.7,No,NotPlaced
8273,7.6,2,2,2,80,4.8,Yes,Placed
8274,6.7,1,1,0,74,3.5,No,NotPlaced
8275,8,2,3,2,90,4.8,Yes,Placed
8276,7.6,1,2,1,81,4.4,Yes,Placed
8277,8.6,1,3,2,90,4.8,Yes,Placed
8278,8.6,0,3,2,90,4.7,Yes,Placed
8279,7.8,1,3,2,78,4.8,Yes,NotPlaced
8280,7.5,1,3,0,83,4.8,Yes,Placed
8281,8.7,2,3,2,90,4.6,Yes,Placed
8282,7.7,1,2,1,74,4.5,No,NotPlaced
8283,7.4,1,1,1,70,4.3,Yes,NotPlaced
8284,7.8,2,1,1,87,4.4,Yes,NotPlaced
8285,6.7,1,3,2,86,4.1,Yes,Placed
8286,6.5,1,2,0,81,4.1,No,NotPlaced
8287,8.4,2,3,2,90,4.3,Yes,Placed
8288,7.5,1,1,0,71,4.1,Yes,NotPlaced
8289,7.9,1,2,2,86,4.8,Yes,NotPlaced
8290,7.4,0,2,2,82,4.8,Yes,Placed
8291,7.5,1,1,0,77,4.1,Yes,NotPlaced
8292,7.7,1,3,2,87,4.5,Yes,Placed
8293,6.5,1,1,1,83,4.4,No,NotPlaced
8294,8.3,2,1,2,84,4.8,Yes,Placed
8295,7.6,1,1,1,80,3.7,Yes,NotPlaced
8296,6.7,2,2,1,76,3.9,Yes,Placed
8297,7.6,0,1,1,83,3.4,Yes,Placed
8298,7.7,1,2,3,78,4.4,No,NotPlaced
8299,8.4,0,1,0,78,4.5,Yes,NotPlaced
8300,6.8,2,1,0,65,4.6,Yes,NotPlaced
8301,8.2,2,3,2,73,4.3,Yes,NotPlaced
8302,7.5,0,1,0,72,4.5,Yes,NotPlaced
8303,7.8,1,2,0,84,4.4,Yes,NotPlaced
8304,8.4,2,3,2,90,4.7,Yes,Placed
8305,7.7,1,1,0,71,3.9,No,NotPlaced
8306,7.8,1,3,2,83,4.6,Yes,Placed
8307,8.3,2,3,2,85,4.8,Yes,NotPlaced
8308,7.5,0,1,0,82,4.6,Yes,Placed
8309,6.5,0,2,1,65,4.2,No,NotPlaced
8310,7.9,1,3,2,75,4.6,Yes,Placed
8311,7.7,0,2,1,75,4.1,Yes,Placed
8312,8.4,2,3,2,90,4.7,Yes,Placed
8313,8.1,0,3,2,77,4.8,No,NotPlaced
8314,7.6,2,3,2,87,4.3,Yes,Placed
8315,8,1,3,2,78,3.7,No,NotPlaced
8316,7.6,1,2,1,74,4.7,Yes,NotPlaced
8317,6.5,1,2,1,69,4.5,Yes,NotPlaced
8318,6.7,0,1,0,74,4,No,NotPlaced
8319,7.9,0,2,2,81,4.3,No,NotPlaced
8320,8.5,1,3,0,90,4.8,Yes,Placed
8321,6.5,1,1,0,78,4.5,Yes,NotPlaced
8322,7.9,2,3,2,90,4.8,Yes,Placed
8323,6.5,1,2,1,65,4.6,Yes,NotPlaced
8324,7,1,1,1,86,3.8,No,NotPlaced
8325,6.5,1,2,1,79,3.1,Yes,Placed
8326,8.7,1,3,2,79,4.6,Yes,NotPlaced
8327,7.6,1,2,2,76,4.5,Yes,Placed
8328,8.2,2,3,2,90,4.8,Yes,Placed
8329,6.5,1,1,1,66,3.3,No,NotPlaced
8330,6.7,1,2,1,76,4.6,Yes,NotPlaced
8331,8.6,2,3,2,84,4.6,Yes,Placed
8332,7.4,1,2,0,64,4.7,Yes,NotPlaced
8333,6.5,1,1,2,85,4.3,Yes,NotPlaced
8334,7.5,1,1,0,75,3.6,No,NotPlaced
8335,6.5,2,3,0,81,3.5,Yes,NotPlaced
8336,8.6,1,3,0,89,4.5,Yes,Placed
8337,7.9,2,3,2,82,4.8,Yes,Placed
8338,7.5,1,1,1,68,4.4,No,NotPlaced
8339,7.9,2,3,2,90,4.6,No,NotPlaced
8340,8.3,1,3,2,90,4.8,Yes,Placed
8341,7.5,0,1,0,63,3.6,No,NotPlaced
8342,8.5,1,3,1,72,3.8,Yes,Placed
8343,7.6,0,3,2,87,4.8,Yes,Placed
8344,6.5,1,2,2,81,3.6,Yes,Placed
8345,8.4,1,3,0,75,4.4,Yes,Placed
8346,7.9,0,3,1,84,4.3,No,Placed
8347,7.6,0,1,1,62,4.1,No,NotPlaced
8348,8.4,2,3,1,86,4.7,Yes,Placed
8349,7.2,2,3,2,90,4.7,Yes,Placed
8350,7.9,0,1,0,79,4.4,No,NotPlaced
8351,6.6,0,1,0,71,4.3,Yes,NotPlaced
8352,8.3,0,3,2,79,3.7,Yes,Placed
8353,8.1,2,3,0,81,4.7,Yes,Placed
8354,8.6,2,3,2,90,4.8,Yes,Placed
8355,7.7,1,3,1,82,4.5,Yes,NotPlaced
8356,6.5,1,1,0,77,4.7,No,NotPlaced
8357,8.6,2,2,1,90,4.6,Yes,Placed
8358,7.2,1,2,2,70,4.1,No,NotPlaced
8359,7.8,1,2,0,77,4.4,Yes,NotPlaced
8360,6.5,1,3,2,78,4.2,Yes,NotPlaced
8361,7.5,0,1,2,78,4.6,Yes,NotPlaced
8362,8.3,2,2,2,90,4.6,Yes,Placed
8363,8.3,1,3,2,89,4.7,Yes,Placed
8364,8.5,2,3,0,90,4.8,Yes,Placed
8365,6.6,1,2,0,71,4.6,No,NotPlaced
8366,8.1,2,3,1,90,4.7,Yes,NotPlaced
8367,7.3,0,1,1,71,4.6,No,NotPlaced
8368,7.6,0,1,1,72,4.4,Yes,NotPlaced
8369,8.6,1,3,3,84,4.5,Yes,Placed
8370,6.9,1,1,0,68,3.7,No,NotPlaced
8371,7.5,1,2,0,65,4.1,Yes,NotPlaced
8372,8.3,2,3,2,90,4.3,Yes,NotPlaced
8373,8.4,1,1,2,69,4.4,No,NotPlaced
8374,8.5,2,3,2,90,4.1,Yes,Placed
8375,8.5,1,1,2,88,4.5,Yes,Placed
8376,9,2,3,2,90,4.8,Yes,Placed
8377,8.4,2,3,1,83,4.8,No,Placed
8378,8.4,0,3,0,90,4.8,Yes,Placed
8379,8.6,2,3,2,90,4.8,Yes,NotPlaced
8380,8.3,2,3,1,79,4.4,Yes,NotPlaced
8381,7.6,1,1,0,79,4.2,No,NotPlaced
8382,7.6,1,1,1,77,4.8,Yes,NotPlaced
8383,7.5,1,1,1,68,4.5,Yes,NotPlaced
8384,7.4,1,3,2,80,4.4,Yes,Placed
8385,6.5,1,1,0,79,4.3,Yes,NotPlaced
8386,6.5,0,2,2,82,4.3,Yes,NotPlaced
8387,7.7,1,1,0,72,4.5,Yes,Placed
8388,8.4,1,3,2,90,4.8,Yes,NotPlaced
8389,7.4,1,1,0,72,4.1,Yes,NotPlaced
8390,8.3,1,3,2,90,4.7,Yes,Placed
8391,6.8,1,3,2,78,4.5,Yes,NotPlaced
8392,6.7,2,3,0,85,4.4,Yes,Placed
8393,7.4,1,2,3,83,4.7,Yes,Placed
8394,7.3,0,2,1,70,3.7,Yes,Placed
8395,7.8,1,2,2,90,4.5,Yes,Placed
8396,8.3,2,3,2,90,4.8,Yes,Placed
8397,7.6,1,1,1,66,4.3,No,NotPlaced
8398,6.5,1,2,0,76,4.5,Yes,NotPlaced
8399,8.4,1,0,0,75,4.7,Yes,Placed
8400,8.2,2,3,2,90,4.8,Yes,Placed
8401,8.2,1,3,0,82,4.7,Yes,Placed
8402,8.2,0,3,2,83,4.7,Yes,NotPlaced
